CASEID,REGION,METRO,MSASIZE,HH_SIZE,FAMINCOME,HH_NUMKIDS,HOUSETYPE,AGEYCHILD,HH_NUMADULTS,AGE,SEX,RACE,HISPAN,GENHEALTH,BMI,EDUC,EDUCYRS,SCHLCOLL,FULLPART,UHRSWORKT,HH_NUMOWNKIDS,PED,SED_EAT,FOODSHOP,SODA,STORE,EXFREQ,FASTFDFREQ,ENOUGHFD,ACT_CAREHH,ACT_CARENHH,ACT_EDUC,ACT_FOOD,ACT_HHACT,ACT_PURCH,ACT_RELIG,ACT_SOCIAL,ACT_SPORTS,ACT_VOL,ACT_WORK,ACT_SLEEPING
2.01E+13,2,4,0,2,10,0,1,NA,2,34,1,100,210,3,32.3,21,112,1,1,40,0,45,0,3,1,2,NA,1,1,0,0,0,45,90,92,0,316,60,0,0,769
2.01E+13,4,5,0,1,13,0,1,NA,1,60,1,100,100,1,29.2,40,216,NA,1,45,0,50,60,1,2,1,3,6,1,0,0,0,50,40,0,0,150,150,0,450,540
2.01E+13,1,4,0,2,12,1,1,13,1,46,2,100,100,1,21.3,31,214,1,1,40,1,20,32,1,2,1,7,2,1,31,13,0,20,84,0,0,85,0,0,459,480
2.01E+13,2,1,7,4,11,1,1,13,3,45,1,100,210,3,32.7,21,112,1,1,54,1,45,4,2,2,NA,NA,NA,1,0,0,0,45,335,0,0,415,0,0,0,635
2.01E+13,4,2,7,4,16,1,1,17,3,20,1,110,100,3,23.1,30,214,1,2,23,0,90,0,2,NA,NA,3,4,1,0,0,0,90,120,0,0,420,110,0,0,633
2.01E+13,4,3,5,1,10,0,1,NA,1,29,1,131,100,2,25.8,21,112,1,1,40,0,30,0,1,NA,1,7,12,2,0,0,0,30,0,0,0,80,0,0,405,795
2.01E+13,1,1,4,3,12,1,1,14,2,18,1,100,100,1,22.1,16,111,3,NA,NA,0,60,0,2,NA,NA,7,2,1,0,0,473,60,0,0,0,0,132,0,0,515
2.01E+13,1,2,6,2,11,0,1,NA,2,77,2,100,100,3,25.7,21,112,NA,NA,NA,0,140,0,3,2,1,5,2,1,0,0,0,140,75,0,0,510,0,0,0,540
2.01E+13,4,2,6,2,4,0,5,NA,2,74,2,100,210,NA,26.6,11,102,NA,NA,NA,0,120,0,1,NA,1,1,NA,2,20,0,0,120,240,40,60,200,0,0,0,660
2.01E+13,4,3,3,5,11,2,5,13,3,43,2,100,100,NA,NA,21,112,1,1,9995,2,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,35,58,35,0,45,0,0,515,602
2.01E+13,1,2,5,1,8,0,1,NA,1,76,2,100,100,4,35.4,30,213,NA,NA,NA,0,15,10,1,1,2,NA,2,1,0,0,0,15,80,120,0,775,0,0,0,420
2.01E+13,1,2,7,2,7,0,1,NA,2,76,1,200,241,3,26.6,17,112,NA,NA,NA,0,10,8,1,2,1,1,NA,1,0,0,0,10,0,75,0,805,60,0,0,420
2.01E+13,4,1,4,4,13,2,1,6,2,39,1,100,100,2,26.1,30,213,1,1,40,2,70,0,2,1,NA,1,2,1,65,540,0,70,30,0,0,90,0,0,0,575
2.01E+13,3,2,6,3,16,0,1,NA,3,64,2,100,210,3,33.4,30,213,NA,1,37,0,180,0,1,NA,1,NA,NA,1,0,0,0,180,95,0,0,200,0,0,398,400
2.01E+13,3,3,3,1,4,0,1,NA,1,65,1,110,100,4,23,31,214,NA,1,43,0,5,0,2,2,NA,NA,NA,1,0,0,0,5,30,10,0,45,0,0,595,644
2.01E+13,1,2,6,1,14,0,1,NA,1,40,1,131,100,2,32.3,40,317,1,1,50,0,60,16,1,1,1,6,7,1,0,0,0,60,300,90,0,240,0,0,15,510
2.01E+13,2,1,6,2,4,0,1,NA,2,22,1,100,210,1,23.7,32,215,5,2,20,0,0,10,2,2,NA,7,NA,1,0,0,120,0,90,0,0,60,0,0,530,530
2.01E+13,4,1,7,4,16,2,1,2,2,35,2,131,100,2,25.4,41,319,1,1,50,2,10,30,2,2,NA,3,NA,1,147,0,0,10,15,0,0,0,0,0,658,505
2.01E+13,3,2,6,1,8,0,1,NA,1,80,2,100,100,4,21.9,21,112,NA,NA,NA,0,30,0,1,2,2,NA,NA,1,0,0,0,30,80,90,0,60,0,0,0,840
2.01E+13,4,2,4,1,2,0,1,NA,1,63,2,100,100,1,19.6,40,216,NA,1,40,0,80,0,1,2,1,3,3,1,0,0,0,80,290,10,0,366,90,0,0,540
2.01E+13,2,3,2,3,9,1,1,9,2,31,2,100,100,4,48.1,21,112,1,1,50,1,110,0,1,NA,1,4,1,1,20,0,0,110,220,60,0,279,0,0,0,650
2.01E+13,3,2,6,2,5,0,1,NA,2,55,2,110,100,5,31.8,30,214,NA,1,80,0,15,20,1,2,5,1,2,1,0,0,0,15,0,20,0,185,0,148,420,510
2.01E+13,1,2,5,2,14,0,1,NA,2,63,2,100,100,1,27.5,21,112,NA,NA,NA,0,120,10,1,NA,2,7,NA,1,0,0,0,120,525,0,0,265,0,0,0,420
2.01E+13,1,1,5,2,15,0,1,NA,2,29,1,131,100,3,25.2,41,319,1,1,40,0,53,0,1,NA,1,5,NA,1,0,0,0,53,105,0,0,118,10,0,482,410
2.01E+13,4,4,0,1,9,0,1,NA,1,77,1,100,100,2,25.1,40,216,NA,NA,NA,0,20,0,1,2,2,NA,1,1,0,0,0,20,15,45,0,440,0,0,0,650
2.01E+13,2,2,5,3,15,1,1,1,2,35,1,100,100,5,38.3,40,216,1,1,45,1,30,30,2,1,NA,2,4,1,0,0,0,30,0,185,0,240,0,0,0,785
2.01E+13,1,3,3,6,10,3,1,5,3,49,2,100,220,4,27.7,32,215,1,1,41,0,180,5,1,2,1,NA,2,2,0,100,0,180,125,153,0,218,0,0,7,473
2.01E+13,3,4,0,1,8,0,1,NA,1,85,2,100,100,4,31.6,40,216,NA,NA,NA,0,70,0,1,NA,1,1,NA,1,0,5,0,70,60,0,130,495,0,0,0,495
2.01E+13,1,3,2,1,14,0,1,NA,1,60,1,100,100,3,31,30,214,NA,1,52,0,90,15,1,2,2,NA,4,1,0,0,0,90,0,0,0,0,0,0,650,500
2.01E+13,2,1,6,5,11,2,1,13,3,48,1,100,100,2,27.1,21,112,1,1,40,2,60,0,3,2,1,5,5,1,30,0,0,60,270,0,0,360,0,180,0,420
2.01E+13,4,2,3,1,7,0,4,NA,1,57,2,100,100,4,NA,21,112,NA,NA,NA,0,25,9,1,NA,2,NA,NA,1,0,0,0,25,225,30,0,570,0,0,0,540
2.01E+13,4,2,4,6,13,4,1,2,2,34,1,100,100,3,28.5,40,216,1,1,60,4,75,0,2,1,NA,NA,1,1,10,0,0,75,0,15,0,0,0,0,780,340
2.01E+13,3,2,6,2,6,0,1,NA,2,66,1,100,100,3,31,21,112,NA,NA,NA,0,110,0,2,1,NA,NA,NA,1,0,0,0,110,130,30,0,235,0,0,0,705
2.01E+13,4,2,6,1,14,0,1,NA,1,80,2,100,100,2,20.4,30,213,NA,NA,NA,0,10,5,1,2,1,2,4,1,0,0,0,10,10,40,90,660,0,0,0,540
2.01E+13,3,1,4,3,13,0,1,NA,3,66,2,100,100,1,20.7,21,112,NA,NA,NA,0,100,15,3,NA,3,4,NA,1,0,0,0,100,210,100,0,390,0,0,0,535
2.01E+13,4,2,5,4,10,2,1,4,2,27,1,100,100,2,23.5,17,112,1,NA,NA,2,30,0,1,NA,1,NA,2,1,30,0,0,30,120,120,0,575,0,0,0,505
2.01E+13,3,1,0,2,15,0,1,NA,2,62,1,100,100,3,42.5,40,318,NA,1,40,0,0,80,3,1,2,4,4,1,0,0,0,0,65,0,0,415,0,0,0,630
2.01E+13,2,2,6,3,9,0,1,NA,3,52,2,100,100,3,19.5,32,215,NA,NA,NA,0,90,0,1,1,2,NA,NA,1,2,0,0,90,130,0,0,62,0,0,0,1062
2.01E+13,4,1,3,3,11,1,1,0,2,26,2,100,100,1,27.8,30,213,4,NA,NA,1,10,5,1,2,1,4,1,1,356,0,0,10,180,0,0,152,0,0,0,522
2.01E+13,4,1,4,2,8,1,1,16,1,41,1,100,210,4,31.3,21,112,1,NA,NA,1,20,0,1,1,1,21,2,1,60,0,0,20,420,0,0,240,170,0,0,510
2.01E+13,1,3,2,2,15,0,1,NA,2,71,2,100,100,3,32.3,40,216,NA,NA,NA,0,60,0,1,2,1,5,NA,1,40,0,0,60,450,95,0,245,0,0,0,510
2.01E+13,1,3,3,3,7,0,1,NA,3,80,1,100,220,4,24.1,13,107,NA,NA,NA,0,90,0,1,NA,1,7,NA,1,105,0,0,90,15,0,90,505,35,0,0,540
2.01E+13,2,1,4,3,13,1,1,17,2,17,1,110,100,2,19.4,14,109,1,NA,NA,0,30,0,2,2,NA,3,NA,1,0,0,0,30,0,0,0,364,240,0,0,750
2.01E+13,4,2,6,2,15,0,1,NA,2,49,2,100,100,3,19.2,30,214,1,1,50,0,165,5,1,NA,1,6,NA,1,0,0,0,165,470,155,0,115,0,0,0,402
2.01E+13,3,4,0,2,3,0,1,NA,2,57,2,100,250,3,40.8,20,112,NA,NA,NA,0,5,30,3,1,2,NA,NA,1,0,0,0,5,240,0,0,370,0,0,90,695
2.01E+13,4,1,7,3,13,0,1,NA,3,18,1,202,244,2,25.8,16,111,4,NA,NA,0,30,30,2,NA,NA,4,NA,1,0,0,0,30,25,0,0,1055,0,0,0,330
2.01E+13,3,2,6,2,15,0,1,NA,2,51,1,100,100,1,27.6,41,318,NA,1,55,0,120,0,1,NA,1,3,2,1,0,0,0,120,0,0,0,460,195,0,75,480
2.01E+13,2,2,6,1,8,0,1,NA,1,57,1,100,100,2,33.9,21,112,NA,1,40,0,0,30,1,2,1,3,NA,1,0,0,0,0,30,75,0,565,60,0,5,555
2.01E+13,4,1,7,5,5,4,1,7,1,15,2,100,210,3,22.3,15,110,1,NA,NA,0,30,0,2,2,NA,NA,NA,1,0,0,0,30,60,30,0,230,150,0,0,720
2.01E+13,4,2,6,5,15,2,1,7,3,33,2,100,100,1,22.9,21,112,1,NA,NA,2,90,15,1,NA,1,NA,NA,1,147,0,0,90,256,120,0,70,0,0,0,530
2.01E+13,3,4,0,1,5,0,1,NA,1,85,2,110,100,3,31.9,30,112,NA,NA,NA,0,90,0,1,1,2,2,NA,1,0,0,0,90,42,0,60,658,60,0,0,450
2.01E+13,1,2,7,3,11,1,1,3,2,35,2,100,100,3,NA,40,318,1,1,40,1,55,17,3,NA,1,3,NA,1,30,0,0,55,0,15,0,190,0,0,475,570
2.01E+13,4,2,4,1,13,0,1,NA,1,25,1,100,100,2,26.4,30,214,1,1,40,0,90,0,1,2,2,3,NA,1,0,0,0,90,0,0,0,605,0,0,0,660
2.01E+13,3,3,0,5,7,2,1,0,3,28,1,202,100,3,27.1,30,216,1,1,40,2,80,0,2,2,NA,NA,1,1,55,0,0,80,55,0,0,426,0,0,495,270
2.01E+13,1,4,0,1,12,0,1,NA,1,85,2,100,100,5,23.9,21,112,NA,NA,NA,0,65,0,2,2,NA,NA,1,1,0,0,0,65,243,115,0,398,0,0,0,479
2.01E+13,3,1,6,2,14,0,1,NA,2,80,2,100,100,1,19.1,21,112,NA,NA,NA,0,130,15,3,NA,1,NA,NA,1,0,0,0,130,490,0,0,160,0,0,0,555
2.01E+13,1,1,5,2,3,0,1,NA,2,75,2,110,100,3,NA,15,110,NA,NA,NA,0,30,0,1,1,1,NA,NA,1,0,0,0,30,30,0,0,510,0,0,0,705
2.01E+13,3,3,2,1,6,0,5,NA,1,58,2,100,210,1,25.6,21,112,NA,1,40,0,135,0,1,1,2,3,NA,1,0,0,0,135,45,60,0,85,0,0,480,470
2.01E+13,3,2,4,9,8,7,1,2,2,36,1,100,100,2,32.5,21,112,1,1,40,7,55,0,2,1,NA,NA,6,1,0,0,0,55,45,30,0,195,0,0,405,420
2.01E+13,2,4,0,4,14,1,1,16,3,46,2,100,100,2,22.6,41,318,1,2,20,1,125,0,1,NA,2,5,1,1,0,0,0,125,160,300,0,60,30,90,15,450
2.01E+13,3,2,3,4,14,2,1,1,2,40,2,100,100,2,NA,40,216,1,1,40,2,30,0,1,1,1,5,7,1,5,0,0,30,0,0,0,180,30,0,480,570
2.01E+13,3,4,0,3,1,2,1,7,1,29,2,110,100,4,35.9,21,112,1,NA,NA,2,90,0,1,NA,1,NA,NA,2,92,0,0,90,30,0,290,268,0,0,0,480
2.01E+13,3,1,2,3,9,1,1,3,2,55,1,100,100,3,38,31,214,NA,1,45,1,120,0,3,NA,3,NA,2,1,50,0,0,120,75,0,105,375,0,0,0,615
2.01E+13,3,2,6,4,8,2,1,11,1,39,2,110,100,2,32.5,40,318,5,1,9995,2,115,0,1,2,1,2,NA,1,0,0,0,115,30,125,180,90,0,0,0,510
2.01E+13,2,1,7,1,13,0,1,NA,1,27,1,100,100,2,25.2,40,317,1,1,40,0,80,1,1,1,1,5,10,1,0,0,0,80,0,10,0,62,90,0,539,445
2.01E+13,3,4,0,1,6,0,1,NA,1,69,1,100,100,5,22.4,21,112,NA,NA,NA,0,25,0,1,NA,2,NA,NA,1,0,0,0,25,15,0,0,715,0,0,0,645
2.01E+13,4,1,4,1,7,0,1,NA,1,65,1,100,100,2,29,40,216,NA,NA,NA,0,60,15,1,1,1,1,2,1,0,0,0,60,75,0,0,581,0,0,0,585
2.01E+13,1,2,7,1,12,0,1,NA,1,47,1,100,100,2,28.2,32,214,1,1,70,0,75,0,1,2,1,2,1,1,0,50,0,75,30,12,20,113,120,0,345,475
2.01E+13,4,2,7,3,12,1,1,4,2,40,1,131,100,1,23.6,40,216,1,1,40,1,30,201,1,1,3,NA,NA,1,11,0,0,30,15,30,0,235,0,0,441,530
2.01E+13,3,1,2,1,4,0,1,NA,1,85,2,110,100,4,21.8,32,214,NA,NA,NA,0,30,0,1,NA,1,NA,NA,1,0,0,0,30,92,0,0,568,0,0,0,745
2.01E+13,2,2,5,1,11,0,1,NA,1,56,1,100,100,1,26.2,21,112,NA,1,40,0,55,10,1,2,1,NA,12,1,0,0,0,55,180,0,0,169,0,0,515,450
2.01E+13,2,3,2,3,12,0,1,NA,3,60,1,100,100,2,34.9,21,112,NA,1,42,0,25,15,1,1,NA,NA,NA,1,0,1,0,25,269,45,0,520,0,0,0,480
2.01E+13,3,2,5,1,10,0,1,NA,1,62,2,100,100,3,23.9,30,214,NA,NA,NA,0,120,15,1,1,2,NA,1,1,0,0,0,120,65,75,10,290,0,0,0,550
2.01E+13,4,4,0,4,10,2,1,0,2,53,1,110,100,NA,NA,30,213,NA,1,40,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,30,60,0,0,150,0,0,612,537
2.01E+13,4,1,5,2,13,0,1,NA,2,28,2,100,100,2,20.9,40,318,1,1,40,0,65,10,1,2,1,2,2,1,0,0,0,65,60,20,0,60,0,0,490,490
2.01E+13,3,3,2,1,2,0,1,NA,1,27,2,100,100,2,32.1,40,318,1,1,40,0,60,0,1,2,1,3,2,1,0,0,0,60,90,5,0,205,150,0,0,830
2.01E+13,2,3,2,1,3,0,1,NA,1,57,2,100,100,4,30.7,31,214,NA,NA,NA,0,175,0,1,2,1,7,NA,1,0,0,0,175,0,0,0,130,0,0,0,630
2.01E+13,2,3,4,2,3,0,1,NA,2,63,1,110,100,5,39.9,11,102,NA,NA,NA,0,30,0,2,NA,NA,NA,NA,1,0,0,0,30,0,0,0,835,3,0,0,510
2.01E+13,3,2,6,3,16,1,1,16,2,65,1,100,100,1,21.1,40,216,NA,2,9995,1,65,5,3,2,1,7,NA,1,125,0,0,65,150,20,0,285,0,0,0,570
2.01E+13,2,2,6,1,14,0,1,NA,1,51,2,100,100,3,31.6,40,318,NA,1,9995,0,0,20,1,1,1,2,1,1,0,0,0,0,60,88,0,180,0,0,565,390
2.01E+13,1,2,7,3,16,1,1,13,2,61,1,100,100,2,28.5,40,216,NA,1,35,1,135,25,1,1,1,4,2,1,30,0,0,135,140,25,0,45,0,0,490,430
2.01E+13,2,2,7,4,14,2,1,1,2,33,1,131,100,4,28.3,32,214,1,1,40,2,100,0,1,NA,2,1,2,2,0,40,0,100,55,95,0,350,90,0,0,575
2.01E+13,3,4,0,1,9,0,5,NA,1,57,2,110,100,2,28.1,41,318,NA,NA,NA,0,55,10,1,1,2,4,2,1,0,1,0,55,40,0,350,244,0,0,0,600
2.01E+13,4,4,0,3,10,0,1,NA,3,58,2,100,100,2,19.4,21,112,NA,2,30,0,180,0,1,2,1,NA,NA,1,0,0,0,180,480,0,0,210,0,0,0,510
2.01E+13,1,2,5,2,9,0,1,NA,2,19,2,100,100,2,23.8,30,112,5,2,20,0,21,0,1,2,2,3,1,1,0,0,0,21,95,55,0,240,0,0,240,710
2.01E+13,2,4,0,2,14,0,1,NA,2,59,1,100,100,3,29.8,40,216,NA,1,40,0,120,15,3,2,1,5,NA,1,0,0,0,120,55,0,0,70,0,0,565,390
2.01E+13,3,2,5,1,8,0,1,NA,1,27,2,110,100,3,25.5,40,216,1,1,40,0,15,20,1,NA,1,4,3,1,0,0,0,15,15,0,0,0,60,0,705,465
2.01E+13,2,2,5,5,11,3,1,11,2,16,2,100,100,1,19,14,109,1,NA,NA,0,60,7,2,NA,NA,4,NA,1,0,1,0,60,0,0,0,599,195,0,0,450
2.01E+13,4,1,7,2,7,0,1,NA,2,28,1,100,210,3,21.5,40,216,1,2,20,0,90,20,3,1,1,4,2,1,0,0,0,90,55,45,0,415,90,0,0,490
2.01E+13,3,3,2,4,14,2,1,0,2,36,1,110,100,1,24.4,30,213,1,1,9995,2,60,35,1,2,2,7,2,1,311,0,0,60,430,80,0,210,40,0,0,194
2.01E+13,2,2,5,2,13,0,1,NA,2,48,2,100,100,3,51.6,21,112,1,2,15,0,90,10,1,1,1,NA,4,1,0,32,0,90,40,355,0,130,0,0,0,600
2.01E+13,4,5,0,2,4,0,1,NA,2,46,1,120,100,3,41.6,21,112,1,1,36,0,100,0,2,NA,NA,NA,3,1,0,0,0,100,0,10,0,420,0,0,430,420
2.01E+13,4,1,5,4,9,2,1,3,2,35,1,100,100,3,24.4,41,319,1,1,40,2,15,50,2,2,NA,3,NA,1,55,0,0,15,0,0,0,65,30,0,620,565
2.01E+13,1,1,7,5,15,2,1,12,3,47,1,100,100,3,29,40,318,1,1,45,2,180,10,1,NA,2,4,2,1,5,0,0,225,30,10,0,220,180,0,0,600
2.01E+13,4,1,4,4,15,2,1,7,2,36,1,110,100,2,28.6,40,318,4,1,45,2,60,5,2,1,NA,2,5,1,0,0,0,60,65,22,0,200,0,0,438,420
2.01E+13,4,4,0,2,16,0,6,NA,2,58,2,100,100,2,33.5,21,112,NA,1,60,0,60,5,1,1,2,2,3,1,0,0,0,60,55,5,0,125,0,0,680,430
2.01E+13,1,1,7,4,15,2,1,8,2,37,2,100,100,3,21,40,216,1,1,35,2,75,0,1,2,2,NA,1,1,0,0,0,75,45,0,0,180,0,0,595,420
2.01E+13,1,1,7,5,9,3,1,3,2,30,2,110,100,3,24.6,30,213,5,1,40,3,120,20,1,1,1,NA,1,1,40,0,180,120,140,130,0,30,0,0,0,573
2.01E+13,4,3,0,4,13,1,1,17,3,63,1,100,100,1,22.4,41,318,NA,1,40,1,65,1,3,1,1,2,6,1,0,0,0,65,30,15,0,140,20,0,565,510
2.01E+13,3,1,5,1,6,0,1,NA,1,80,2,100,100,4,27.6,41,318,NA,NA,NA,0,45,2,1,1,1,NA,NA,1,0,180,0,45,100,30,0,518,0,0,0,495
2.01E+13,3,2,7,4,14,2,1,5,2,35,1,120,210,1,25.1,40,216,1,1,45,2,70,0,2,2,NA,3,3,1,20,0,0,70,0,20,0,95,0,0,460,515
2.01E+13,1,4,0,3,13,1,1,17,2,17,1,100,100,3,23.1,14,109,3,2,20,0,30,0,2,1,NA,NA,3,1,0,0,0,30,20,0,0,257,0,0,403,660
2.01E+13,1,2,4,2,15,0,1,NA,2,60,2,100,100,3,19.2,41,318,NA,1,40,0,120,1,1,2,1,NA,2,1,0,419,0,120,0,75,0,180,0,0,0,410
2.01E+13,2,1,4,2,15,0,1,NA,2,54,2,100,100,1,20.1,42,320,NA,1,35,0,20,0,1,2,1,6,NA,1,0,0,0,20,20,0,0,95,60,0,705,405
2.01E+13,3,2,6,2,14,0,1,NA,2,35,1,100,243,4,30.8,40,318,1,1,50,0,95,0,3,1,1,3,7,1,0,0,0,95,0,0,0,145,0,0,525,510
2.01E+13,3,2,5,3,12,0,1,NA,3,54,1,110,100,2,27.3,32,216,NA,NA,NA,0,0,20,1,NA,1,2,3,1,215,0,0,0,185,0,0,0,0,360,0,390
2.01E+13,4,2,5,5,4,0,5,NA,5,53,2,100,100,3,46.9,32,215,NA,NA,NA,0,90,0,1,1,2,NA,NA,3,0,0,0,90,0,0,0,465,0,0,0,690
2.01E+13,4,2,6,6,6,1,1,1,5,23,2,100,210,3,30.1,21,112,1,1,40,1,50,0,3,NA,1,3,1,1,122,0,0,50,25,32,0,307,0,0,0,688
2.01E+13,2,1,3,1,13,0,1,NA,1,75,2,100,100,2,28.7,41,318,NA,NA,NA,0,80,1,1,2,1,NA,2,1,0,0,0,80,165,0,90,490,0,20,0,505
2.01E+13,1,2,7,2,11,0,1,NA,2,75,1,100,100,3,37.3,40,216,NA,NA,NA,0,90,0,2,1,NA,2,2,1,0,0,0,90,0,0,0,555,0,0,0,630
2.01E+13,2,4,0,3,11,1,1,1,2,25,2,100,100,2,39.5,40,216,1,1,40,1,30,0,1,2,1,3,3,1,150,0,0,30,315,0,0,90,0,0,0,715
2.01E+13,1,2,6,2,15,0,1,NA,2,49,2,100,100,2,27.7,41,318,1,1,45,0,195,20,1,2,1,4,NA,1,0,92,0,195,0,0,0,463,0,0,0,420
2.01E+13,4,2,6,2,9,1,1,5,1,37,2,110,100,2,21.1,40,216,1,1,40,1,75,20,1,1,1,NA,NA,1,67,0,0,75,175,0,73,423,0,0,0,480
2.01E+13,2,2,7,5,15,3,1,5,2,43,2,100,100,NA,NA,41,318,1,NA,NA,3,45,5,1,1,1,NA,NA,NA,190,0,0,45,115,5,0,324,0,0,0,720
2.01E+13,3,2,7,2,12,0,1,NA,2,58,1,110,100,2,29.6,21,112,NA,1,61,0,65,0,3,1,1,2,3,1,0,0,0,65,2,0,0,382,0,0,471,405
2.01E+13,3,3,2,2,8,0,1,NA,2,57,2,100,100,1,22.8,40,318,NA,NA,NA,0,135,15,1,2,1,5,2,1,0,0,0,135,290,60,0,345,60,0,0,510
2.01E+13,4,3,0,5,12,3,1,8,2,34,2,100,100,1,25.5,30,214,5,NA,NA,3,45,0,1,2,3,NA,4,1,35,0,360,45,170,55,0,100,0,0,0,510
2.01E+13,4,1,5,2,11,0,1,NA,2,48,2,100,210,1,20.2,30,214,1,1,40,0,120,0,2,2,NA,NA,NA,1,0,0,0,120,100,0,0,75,0,0,450,575
2.01E+13,3,3,2,5,3,3,1,4,2,49,1,110,100,3,30.2,21,112,1,NA,NA,3,45,1,2,1,NA,3,NA,1,180,0,0,45,30,0,0,285,0,0,0,839
2.01E+13,4,4,0,4,13,2,1,5,2,31,2,100,100,3,22.3,31,214,1,2,9995,2,60,15,1,NA,1,1,2,1,60,102,0,60,0,30,90,168,0,0,60,540
2.01E+13,2,4,0,3,10,1,1,5,2,44,2,100,100,3,36.6,40,216,1,1,38,1,30,10,1,NA,2,NA,4,1,115,0,0,30,170,100,0,158,0,0,110,600
2.01E+13,3,3,4,1,13,0,1,NA,1,26,2,100,100,1,23.2,41,318,1,1,40,0,35,30,1,1,2,5,3,1,0,0,0,35,80,0,0,195,60,0,0,815
2.01E+13,1,3,0,3,12,1,1,5,2,38,2,100,100,2,21.3,31,216,1,1,44,1,30,100,1,2,1,1,1,1,10,0,0,30,125,30,0,370,0,0,0,720
2.01E+13,3,3,2,3,1,1,1,6,2,51,2,110,100,3,30.9,13,107,NA,NA,NA,0,10,530,2,1,NA,NA,NA,3,0,0,0,10,0,0,0,1115,0,0,0,300
2.01E+13,1,2,4,2,11,0,1,NA,2,69,2,100,100,3,25.4,41,319,NA,NA,NA,0,30,40,3,2,1,NA,1,1,0,0,0,30,60,0,0,775,0,0,0,510
2.01E+13,2,2,3,2,10,0,1,NA,2,25,1,100,100,2,21.9,21,112,1,1,50,0,60,0,1,1,1,2,8,1,2,0,0,60,107,70,0,162,0,0,405,540
2.01E+13,1,1,5,2,12,1,1,16,1,16,1,100,100,2,19.6,14,109,1,2,20,0,105,10,2,NA,NA,5,1,1,0,0,0,105,0,0,0,260,240,0,0,550
2.01E+13,2,2,4,1,7,0,1,NA,1,60,2,100,100,2,25.4,40,216,NA,1,35,0,45,2,1,2,2,3,NA,1,0,0,0,45,200,0,0,263,0,0,324,540
2.01E+13,2,1,3,1,6,0,1,NA,1,46,1,110,100,1,29,16,111,1,2,5,0,15,190,1,1,1,3,NA,1,0,0,0,15,60,0,0,705,0,0,310,270
2.01E+13,4,2,6,2,16,0,1,NA,2,70,1,100,100,2,34.8,20,111,NA,NA,NA,0,75,90,2,2,NA,NA,NA,1,0,0,0,75,90,0,0,655,0,0,0,570
2.01E+13,2,2,4,2,5,1,1,9,1,29,2,100,100,3,NA,21,112,1,2,30,1,100,0,1,1,2,5,NA,1,0,5,0,100,0,60,0,602,0,0,0,600
2.01E+13,3,4,0,1,9,0,1,NA,1,71,1,100,100,3,37.1,40,317,NA,NA,NA,0,0,30,1,1,1,NA,4,1,0,0,0,0,50,0,0,770,0,200,0,360
2.01E+13,4,2,4,5,15,3,1,0,2,35,2,100,210,1,28.3,30,214,1,NA,NA,3,35,61,1,1,1,NA,1,1,445,0,0,35,222,0,0,172,0,90,0,470
2.01E+13,3,4,0,5,14,3,5,7,2,33,1,120,100,4,40.2,30,112,1,1,40,3,110,0,3,2,1,4,3,1,255,0,0,110,0,0,0,149,0,0,424,360
2.01E+13,1,2,5,2,16,0,1,NA,2,56,2,100,100,3,21.8,41,318,NA,NA,NA,0,20,0,3,2,1,2,NA,1,0,0,0,20,80,15,60,754,0,0,0,480
2.01E+13,3,3,0,3,10,1,1,4,2,30,2,100,100,3,41.6,40,216,1,NA,NA,1,90,0,1,NA,1,4,1,1,80,0,0,90,480,0,0,90,0,0,0,655
2.01E+13,4,1,4,1,4,0,1,NA,1,52,2,100,100,4,37.1,20,111,NA,NA,NA,0,135,15,1,NA,1,7,1,1,0,0,0,135,385,0,0,320,180,0,0,180
2.01E+13,3,1,5,4,12,2,1,0,2,30,2,100,100,1,24,40,318,1,NA,NA,2,70,10,1,2,1,4,2,1,295,0,0,70,115,60,0,265,0,0,0,540
2.01E+13,2,4,0,1,7,0,1,NA,1,85,2,100,100,4,27.5,21,112,NA,NA,NA,0,10,0,1,1,1,NA,1,1,0,0,0,10,125,0,0,780,0,0,0,525
2.01E+13,3,4,0,3,8,1,5,8,2,35,1,100,100,4,37.3,21,112,1,1,38,1,35,1,1,2,2,2,2,1,0,0,0,35,30,0,0,285,30,0,470,525
2.01E+13,3,2,6,2,12,0,1,NA,2,58,2,110,100,3,28,30,214,NA,NA,NA,0,30,0,3,NA,3,NA,NA,1,0,0,0,30,180,0,0,555,0,0,0,628
2.01E+13,2,2,6,5,16,2,1,14,3,45,1,100,100,2,32.5,40,216,1,1,50,2,75,0,3,1,1,7,1,1,0,0,0,75,100,0,0,230,0,0,565,450
2.01E+13,2,4,0,2,5,0,1,NA,2,80,2,100,100,3,23.4,15,110,NA,NA,NA,0,30,0,1,1,1,NA,1,1,45,0,0,30,240,0,60,422,0,150,0,465
2.01E+13,2,3,2,5,13,3,1,5,2,34,1,100,100,3,35.5,40,216,1,1,44,3,60,2,2,2,NA,NA,7,1,0,0,0,60,0,3,0,120,0,0,663,500
2.01E+13,2,2,4,2,16,0,1,NA,2,67,1,100,100,2,25.8,41,318,NA,NA,NA,0,195,0,2,NA,NA,6,3,1,0,0,0,195,5,60,55,300,0,0,0,565
